ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
2304
ITEM: BOX BOUNDS xy xz yz pp pp pp
0.0000000000000000e+00 2.9120725000000000e+01 2.8813730000000000e+00
0.0000000000000000e+00 3.7682479000000001e+01 1.1753520000000000e+00
0.0000000000000000e+00 2.8248791000000001e+01 6.7162439999999997e+00
ITEM: ATOMS id mol type x y z ix iy iz 
444 13 2 7.81493 25.9265 0.40869 0 0 0 
445 13 2 7.04809 25.2869 2.63219 0 0 0 
446 13 2 6.28076 24.6615 4.87438 0 0 0 
447 13 2 4.50996 24.6713 6.61669 0 0 0 
448 13 2 27.4193 25.8436 6.2027 -1 0 0 
449 13 2 27.02 26.9839 4.03886 -1 0 0 
450 13 2 2.72489 27.6216 1.81025 0 0 0 
451 13 1 5.61042 34.4706 28.0176 0 0 -1 
452 13 1 6.60161 34.4632 27.0218 0 0 -1 
453 13 1 6.37745 35.1106 25.7949 0 0 -1 
454 13 1 7.36754 35.0987 24.7975 0 0 -1 
455 13 1 7.14459 35.7401 23.5662 0 0 -1 
456 13 1 8.14213 35.7317 22.5781 0 0 -1 
457 13 1 9.35969 35.0746 22.8122 0 0 -1 
458 13 1 9.58373 34.4286 24.0365 0 0 -1 
459 13 1 8.59292 34.4403 25.0328 0 0 -1 
460 13 1 8.81719 33.7947 26.2599 0 0 -1 
461 13 1 4.65817 27.1042 0.993922 0 0 0 
462 13 2 4.66882 34.9806 27.8401 0 0 -1 
463 13 2 5.43567 35.6203 25.6166 0 0 -1 
464 13 2 6.203 36.2457 23.3744 0 0 -1 
465 13 2 5.09242 5.26959 21.6321 0 1 -1 
466 13 2 10.1285 35.0636 22.0461 0 0 -1 
467 13 2 10.5278 33.9233 24.2099 0 0 -1 
468 13 2 9.75887 33.2855 26.4385 0 0 -1 
469 14 1 27.1814 29.5106 27.6986 -1 0 -1 
470 14 1 26.2287 22.683 0.832398 -1 0 0 
471 14 1 25.2362 22.1421 1.66591 -1 0 0 
472 14 1 25.4593 22.0265 3.04767 -1 0 0 
473 14 1 24.4665 21.4818 3.87918 -1 0 0 
474 14 1 24.6914 21.3612 5.25798 -1 0 0 
475 14 1 25.9106 21.7837 5.81117 -1 0 0 
476 14 1 26.9077 22.3271 4.98498 -1 0 0 
477 14 1 26.6849 22.4526 3.60186 -1 0 0 
478 14 1 2.61189 22.9983 2.76785 0 0 0 
479 14 1 28.173 30.0523 26.8637 -1 0 -1 
480 14 2 26.2397 29.1768 27.2743 -1 0 -1 
481 14 2 24.2945 21.8096 1.24073 -1 0 0 
482 14 2 23.5229 21.1496 3.45972 -1 0 0 
483 14 2 23.922 20.9346 5.89239 -1 0 0 
484 14 2 26.0841 21.6873 6.8784 -1 0 0 
485 14 2 2.78596 22.6473 5.42048 0 0 0 
486 14 2 3.55397 23.3305 3.19271 0 0 0 
487 14 1 3.38002 23.655 0.550229 0 0 0 
488 14 1 4.3327 30.4826 27.4164 0 0 -1 
489 14 1 5.32524 31.0235 26.5829 0 0 -1 
490 14 1 5.10215 31.1391 25.2011 0 0 -1 
491 14 1 6.09488 31.6837 24.3696 0 0 -1 
492 14 1 5.87 31.8044 22.9908 0 0 -1 
493 14 1 4.65085 31.3819 22.4376 0 0 -1 
494 14 1 3.65373 30.8385 23.2638 0 0 -1 
495 14 1 3.87656 30.713 24.6469 0 0 -1 
496 14 1 27.9495 30.1673 25.4809 -1 0 -1 
497 14 1 2.38845 23.1133 1.38509 0 0 0 
498 14 2 4.3217 23.9887 0.974489 0 0 0 
499 14 2 6.26688 31.356 27.0081 0 0 -1 
500 14 2 7.03852 32.016 24.7891 0 0 -1 
501 14 2 6.63941 32.231 22.3564 0 0 -1 
502 14 2 4.47732 31.4783 21.3704 0 0 -1 
503 14 2 27.7755 30.5183 22.8283 -1 0 -1 
504 14 2 27.0074 29.8351 25.0561 -1 0 -1 
505 15 1 7.461 29.7946 14.3556 0 0 0 
506 15 1 6.46983 29.8021 15.3513 0 0 0 
507 15 1 6.69398 29.1546 16.5783 0 0 0 
508 15 1 5.70389 29.1665 17.5757 0 0 0 
509 15 1 5.92683 28.5252 18.807 0 0 0 
510 15 1 4.9293 28.5336 19.7951 0 0 0 
511 15 1 3.71174 29.1906 19.561 0 0 0 
512 15 1 3.48769 29.8367 18.3367 0 0 0 
513 15 1 4.47851 29.825 17.3404 0 0 0 
514 15 1 4.25423 30.4705 16.1133 0 0 0 
515 15 1 7.23789 30.4448 13.1304 0 0 0 
516 15 2 8.40261 29.2846 14.5331 0 0 0 
517 15 2 7.63577 28.645 16.7566 0 0 0 
518 15 2 6.86844 28.0196 18.9988 0 0 0 
519 15 2 5.09764 28.0294 20.7411 0 0 0 
520 15 2 28.007 29.2017 20.3271 -1 0 0 
521 15 2 27.6076 30.342 18.1633 -1 0 0 
522 15 2 3.31257 30.9798 15.9346 0 0 0 
523 15 1 5.02274 31.1125 13.8932 0 0 0 
524 15 1 6.01393 31.1051 12.8974 0 0 0 
525 15 1 5.78977 31.7525 11.6705 0 0 0 
526 15 1 6.77986 31.7406 10.6731 0 0 0 
527 15 1 6.55691 32.382 9.44181 0 0 0 
528 15 1 7.55445 32.3736 8.45369 0 0 0 
529 15 1 8.77202 31.7165 8.68776 0 0 0 
530 15 1 8.99606 31.0704 9.91211 0 0 0 
531 15 1 8.00524 31.0822 10.9084 0 0 0 
532 15 1 8.22952 30.4366 12.1355 0 0 0 
533 15 1 5.24584 30.4623 15.1183 0 0 0 
534 15 2 4.08115 31.6225 13.7157 0 0 0 
535 15 2 4.84799 32.2622 11.4922 0 0 0 
536 15 2 5.61532 32.8875 9.25002 0 0 0 
537 15 2 4.50474 1.91146 7.50771 0 1 0 
538 15 2 9.54078 31.7055 7.9217 0 0 0 
539 15 2 9.94012 30.5652 10.0855 0 0 0 
540 15 2 9.17119 29.9274 12.3141 0 0 0 
541 16 1 26.5937 26.1525 13.5742 -1 0 0 
542 16 1 26.8164 26.0411 14.9568 -1 0 0 
543 16 1 25.8238 25.5002 15.7903 -1 0 0 
544 16 1 26.0469 25.3846 17.1721 -1 0 0 
545 16 1 25.0542 24.84 18.0036 -1 0 0 
546 16 1 25.2791 24.7193 19.3824 -1 0 0 
547 16 1 26.4982 25.1418 19.9356 -1 0 0 
548 16 1 27.4954 25.6852 19.1094 -1 0 0 
549 16 1 27.2725 25.8107 17.7263 -1 0 0 
550 16 1 3.19957 26.3564 16.8922 0 0 0 
551 16 1 27.5853 26.6942 12.7393 -1 0 0 
552 16 2 25.652 25.8187 13.1499 -1 0 0 
553 16 2 24.8822 25.1677 15.3651 -1 0 0 
554 16 2 24.1106 24.5077 17.5841 -1 0 0 
555 16 2 24.5097 24.2927 20.0168 -1 0 0 
556 16 2 26.6718 25.0454 21.0028 -1 0 0 
557 16 2 3.37363 26.0054 19.5449 0 0 0 
558 16 2 4.14165 26.6886 17.3171 0 0 0 
559 16 1 3.9677 27.0131 14.6746 0 0 0 
560 16 1 3.74502 27.1245 13.292 0 0 0 
561 16 1 4.73757 27.6654 12.4585 0 0 0 
562 16 1 4.51447 27.781 11.0767 0 0 0 
563 16 1 5.5072 28.3256 10.2452 0 0 0 
564 16 1 5.28232 28.4463 8.86642 0 0 0 
565 16 1 4.06318 28.0237 8.31323 0 0 0 
566 16 1 3.06606 27.4804 9.13942 0 0 0 
567 16 1 3.28888 27.3549 10.5225 0 0 0 
568 16 1 27.3618 26.8092 11.3565 -1 0 0 
569 16 1 2.97612 26.4714 15.5095 0 0 0 
570 16 2 4.90938 27.3469 15.0989 0 0 0 
571 16 2 5.67921 27.9979 12.8837 0 0 0 
572 16 2 6.45085 28.6578 10.6647 0 0 0 
573 16 2 6.05173 28.8729 8.23201 0 0 0 
574 16 2 3.88964 28.1202 7.24599 0 0 0 
575 16 2 27.1878 27.1602 8.70391 -1 0 0 
576 16 2 26.4198 26.477 10.9317 -1 0 0 
577 17 1 10.9783 3.21182 0.23125 0 0 0 
578 17 1 9.98712 3.21928 1.22694 0 0 0 
579 17 1 10.2113 2.57183 2.4539 0 0 0 
580 17 1 9.22118 2.58375 3.45129 0 0 0 
581 17 1 9.44413 1.94239 4.68258 0 0 0 
582 17 1 8.44659 1.95079 5.67072 0 0 0 
583 17 1 7.22903 2.60783 5.43663 0 0 0 
584 17 1 7.00498 3.25391 4.21228 0 0 0 
585 17 1 7.99581 3.24217 3.21603 0 0 0 
586 17 1 7.77152 3.88772 1.98886 0 0 0 
587 17 1 11.9305 10.5783 27.2548 0 0 -1 
588 17 2 11.9199 2.70184 0.40869 0 0 0 
589 17 2 11.1531 2.06219 2.63219 0 0 0 
590 17 2 10.3857 1.43681 4.87438 0 0 0 
591 17 2 11.4963 32.4129 6.61669 0 -1 0 
592 17 2 6.46027 2.61889 6.2027 0 0 0 
593 17 2 6.06093 3.75918 4.03886 0 0 0 
594 17 2 6.82986 4.39697 1.81025 0 0 0 
595 17 1 9.71539 11.246 28.0176 0 0 -1 
596 17 1 10.7066 11.2385 27.0218 0 0 -1 
597 17 1 10.4824 11.886 25.7949 0 0 -1 
598 17 1 11.4725 11.874 24.7975 0 0 -1 
599 17 1 11.2496 12.5154 23.5662 0 0 -1 
600 17 1 12.2471 12.507 22.5781 0 0 -1 
601 17 1 13.4647 11.85 22.8122 0 0 -1 
602 17 1 13.6887 11.2039 24.0365 0 0 -1 
603 17 1 12.6979 11.2156 25.0328 0 0 -1 
604 17 1 12.9222 10.5701 26.2599 0 0 -1 
605 17 1 8.76314 3.87953 0.993922 0 0 0 
606 17 2 8.77379 11.7559 27.8401 0 0 -1 
607 17 2 9.54064 12.3956 25.6166 0 0 -1 
608 17 2 10.308 13.021 23.3744 0 0 -1 
609 17 2 12.0788 13.0111 21.6321 0 0 -1 
610 17 2 14.2334 11.8389 22.0461 0 0 -1 
611 17 2 14.6328 10.6986 24.2099 0 0 -1 
612 17 2 13.8638 10.0608 26.4385 0 0 -1 
613 18 1 9.10373 37.2522 27.6986 0 -1 -1 
614 18 1 8.15105 30.4246 0.832398 0 -1 0 
615 18 1 7.15851 29.8836 1.66591 0 -1 0 
616 18 1 7.38161 29.768 3.04767 0 -1 0 
617 18 1 6.38887 29.2234 3.87918 0 -1 0 
618 18 1 6.61376 29.1027 5.25798 0 -1 0 
619 18 1 7.8329 29.5253 5.81117 0 -1 0 
620 18 1 8.83002 30.0687 4.98498 0 -1 0 
621 18 1 8.6072 30.1942 3.60186 0 -1 0 
622 18 1 9.59824 30.7398 2.76785 0 -1 0 
623 18 1 7.21393 6.82763 26.8637 0 0 -1 
624 18 2 8.16205 36.9184 27.2743 0 -1 -1 
625 18 2 6.21687 29.5512 1.24073 0 -1 0 
626 18 2 5.44523 28.8912 3.45972 0 -1 0 
627 18 2 5.84435 28.6761 5.89239 0 -1 0 
628 18 2 8.00643 29.4288 6.8784 0 -1 0 
629 18 2 9.7723 30.3889 5.42048 0 -1 0 
630 18 2 10.5403 31.0721 3.19271 0 -1 0 
631 18 1 7.48499 0.430305 0.550229 0 0 0 
632 18 1 8.43767 7.2579 27.4164 0 0 -1 
633 18 1 9.43021 7.79886 26.5829 0 0 -1 
634 18 1 9.20712 7.91445 25.2011 0 0 -1 
635 18 1 10.1999 8.45907 24.3696 0 0 -1 
636 18 1 9.97497 8.57974 22.9908 0 0 -1 
637 18 1 8.75582 8.15719 22.4376 0 0 -1 
638 18 1 7.7587 7.6138 23.2638 0 0 -1 
639 18 1 7.98153 7.4883 24.6469 0 0 -1 
640 18 1 6.99049 6.94266 25.4809 0 0 -1 
641 18 1 9.37479 30.8548 1.38509 0 -1 0 
642 18 2 8.42667 0.764069 0.974489 0 0 0 
643 18 2 10.3719 8.13132 27.0081 0 0 -1 
644 18 2 11.1435 8.79129 24.7891 0 0 -1 
645 18 2 10.7444 9.00635 22.3564 0 0 -1 
646 18 2 8.58229 8.25363 21.3704 0 0 -1 
647 18 2 6.81642 7.29361 22.8283 0 0 -1 
648 18 2 6.04841 6.61041 25.0561 0 0 -1 
649 19 1 11.566 6.56994 14.3556 0 0 0 
650 19 1 10.5748 6.5774 15.3513 0 0 0 
651 19 1 10.7989 5.92995 16.5783 0 0 0 
652 19 1 9.80886 5.94187 17.5757 0 0 0 
653 19 1 10.0318 5.30051 18.807 0 0 0 
654 19 1 9.03427 5.30891 19.7951 0 0 0 
655 19 1 7.81671 5.96595 19.561 0 0 0 
656 19 1 7.59266 6.61204 18.3367 0 0 0 
657 19 1 8.58348 6.60029 17.3404 0 0 0 
658 19 1 8.3592 7.24584 16.1133 0 0 0 
659 19 1 11.3429 7.22016 13.1304 0 0 0 
660 19 2 12.5076 6.05997 14.5331 0 0 0 
661 19 2 11.7407 5.42031 16.7566 0 0 0 
662 19 2 10.9734 4.79493 18.9988 0 0 0 
663 19 2 12.084 35.771 20.7411 0 -1 0 
664 19 2 7.04794 5.97702 20.3271 0 0 0 
665 19 2 6.64861 7.11731 18.1633 0 0 0 
666 19 2 7.41754 7.75509 15.9346 0 0 0 
667 19 1 9.12771 7.88784 13.8932 0 0 0 
668 19 1 10.1189 7.8804 12.8974 0 0 0 
669 19 1 9.89474 8.52784 11.6705 0 0 0 
670 19 1 10.8848 8.51592 10.6731 0 0 0 
671 19 1 10.6619 9.1573 9.44181 0 0 0 
672 19 1 11.6594 9.14888 8.45369 0 0 0 
673 19 1 12.877 8.49185 8.68776 0 0 0 
674 19 1 13.101 7.84576 9.91211 0 0 0 
675 19 1 12.1102 7.85751 10.9084 0 0 0 
676 19 1 12.3345 7.21195 12.1355 0 0 0 
677 19 1 9.35081 7.23765 15.1183 0 0 0 
678 19 2 8.18612 8.39782 13.7157 0 0 0 
679 19 2 8.95296 9.03748 11.4922 0 0 0 
680 19 2 9.72029 9.66286 9.25002 0 0 0 
681 19 2 11.4911 9.65302 7.50771 0 0 0 
682 19 2 13.6458 8.48078 7.9217 0 0 0 
683 19 2 14.0451 7.34049 10.0855 0 0 0 
684 19 2 13.2762 6.7027 12.3141 0 0 0 
685 20 1 8.51605 33.894 13.5742 0 -1 0 
686 20 1 8.73873 33.7827 14.9568 0 -1 0 
687 20 1 7.74619 33.2417 15.7903 0 -1 0 
688 20 1 7.96928 33.1261 17.1721 0 -1 0 
689 20 1 6.97655 32.5815 18.0036 0 -1 0 
690 20 1 7.20144 32.4608 19.3824 0 -1 0 
691 20 1 8.42058 32.8834 19.9356 0 -1 0 
692 20 1 9.4177 33.4268 19.1094 0 -1 0 
693 20 1 9.19487 33.5523 17.7263 0 -1 0 
694 20 1 10.1859 34.0979 16.8922 0 -1 0 
695 20 1 6.62626 3.46951 12.7393 0 0 0 
696 20 2 7.57438 33.5603 13.1499 0 -1 0 
697 20 2 6.80455 32.9093 15.3651 0 -1 0 
698 20 2 6.03291 32.2493 17.5841 0 -1 0 
699 20 2 6.43202 32.0342 20.0168 0 -1 0 
700 20 2 8.59411 32.787 21.0028 0 -1 0 
701 20 2 10.36 33.747 19.5449 0 -1 0 
702 20 2 11.128 34.4302 17.3171 0 -1 0 
703 20 1 8.07267 3.78843 14.6746 0 0 0 
704 20 1 7.84999 3.89978 13.292 0 0 0 
705 20 1 8.84254 4.44074 12.4585 0 0 0 
706 20 1 8.61944 4.55633 11.0767 0 0 0 
707 20 1 9.61217 5.10095 10.2452 0 0 0 
708 20 1 9.38729 5.22162 8.86642 0 0 0 
709 20 1 8.16815 4.79907 8.31323 0 0 0 
710 20 1 7.17103 4.25568 9.13942 0 0 0 
711 20 1 7.39385 4.13018 10.5225 0 0 0 
712 20 1 6.40281 3.58454 11.3565 0 0 0 
713 20 1 9.96246 34.213 15.5095 0 -1 0 
714 20 2 9.01435 4.12219 15.0989 0 0 0 
715 20 2 9.78418 4.7732 12.8837 0 0 0 
716 20 2 10.5558 5.43317 10.6647 0 0 0 
717 20 2 10.1567 5.64823 8.23201 0 0 0 
718 20 2 7.99461 4.8955 7.24599 0 0 0 
719 20 2 6.22875 3.93549 8.70391 0 0 0 
720 20 2 5.46073 3.25228 10.9317 0 0 0 
721 21 1 11.6986 10.9534 0.23125 0 0 0 
722 21 1 10.7075 10.9608 1.22694 0 0 0 
723 21 1 10.9316 10.3134 2.4539 0 0 0 
724 21 1 9.94153 10.3253 3.45129 0 0 0 
725 21 1 10.1645 9.68395 4.68258 0 0 0 
726 21 1 9.16693 9.69235 5.67072 0 0 0 
727 21 1 7.94938 10.3494 5.43663 0 0 0 
728 21 1 7.72532 10.9955 4.21228 0 0 0 
729 21 1 8.71615 10.9837 3.21603 0 0 0 
730 21 1 8.49187 11.6293 1.98886 0 0 0 
731 21 1 12.6509 18.3198 27.2548 0 0 -1 
732 21 2 12.6402 10.4434 0.40869 0 0 0 
733 21 2 11.8734 9.80375 2.63219 0 0 0 
734 21 2 11.1061 9.17837 4.87438 0 0 0 
735 21 2 9.33527 9.18821 6.61669 0 0 0 
736 21 2 7.18061 10.3605 6.2027 0 0 0 
737 21 2 6.78128 11.5007 4.03886 0 0 0 
738 21 2 7.5502 12.1385 1.81025 0 0 0 
739 21 1 10.4357 18.9875 28.0176 0 0 -1 
740 21 1 11.4269 18.9801 27.0218 0 0 -1 
741 21 1 11.2028 19.6275 25.7949 0 0 -1 
742 21 1 12.1929 19.6156 24.7975 0 0 -1 
743 21 1 11.9699 20.257 23.5662 0 0 -1 
744 21 1 12.9674 20.2486 22.5781 0 0 -1 
745 21 1 14.185 19.5915 22.8122 0 0 -1 
746 21 1 14.409 18.9454 24.0365 0 0 -1 
747 21 1 13.4182 18.9572 25.0328 0 0 -1 
748 21 1 13.6425 18.3116 26.2599 0 0 -1 
749 21 1 9.48348 11.6211 0.993922 0 0 0 
750 21 2 9.49414 19.4975 27.8401 0 0 -1 
751 21 2 10.261 20.1372 25.6166 0 0 -1 
752 21 2 11.0283 20.7625 23.3744 0 0 -1 
753 21 2 12.7991 20.7527 21.6321 0 0 -1 
754 21 2 14.9538 19.5805 22.0461 0 0 -1 
755 21 2 15.3531 18.4402 24.2099 0 0 -1 
756 21 2 14.5842 17.8024 26.4385 0 0 -1 
757 22 1 6.9427 14.0275 27.6986 0 0 -1 
758 22 1 5.99002 7.1999 0.832398 0 0 0 
759 22 1 4.99748 6.65894 1.66591 0 0 0 
760 22 1 5.22058 6.54335 3.04767 0 0 0 
761 22 1 4.22784 5.99872 3.87918 0 0 0 
762 22 1 4.45273 5.87805 5.25798 0 0 0 
763 22 1 5.67187 6.3006 5.81117 0 0 0 
764 22 1 6.66899 6.844 4.98498 0 0 0 
765 22 1 6.44617 6.9695 3.60186 0 0 0 
766 22 1 7.43721 7.51514 2.76785 0 0 0 
767 22 1 7.93428 14.5692 26.8637 0 0 -1 
768 22 2 6.00102 13.6937 27.2743 0 0 -1 
769 22 2 4.05584 6.32648 1.24073 0 0 0 
770 22 2 3.2842 5.6665 3.45972 0 0 0 
771 22 2 3.68332 5.45144 5.89239 0 0 0 
772 22 2 5.8454 6.20417 6.8784 0 0 0 
773 22 2 7.61127 7.16419 5.42048 0 0 0 
774 22 2 8.37929 7.84739 3.19271 0 0 0 
775 22 1 8.20534 8.17186 0.550229 0 0 0 
776 22 1 9.15801 14.9995 27.4164 0 0 -1 
777 22 1 10.1506 15.5404 26.5829 0 0 -1 
778 22 1 9.92746 15.656 25.2011 0 0 -1 
779 22 1 10.9202 16.2006 24.3696 0 0 -1 
780 22 1 10.6953 16.3213 22.9908 0 0 -1 
781 22 1 9.47617 15.8987 22.4376 0 0 -1 
782 22 1 8.47904 15.3554 23.2638 0 0 -1 
783 22 1 8.70187 15.2299 24.6469 0 0 -1 
784 22 1 7.71083 14.6842 25.4809 0 0 -1 
785 22 1 7.21376 7.63017 1.38509 0 0 0 
786 22 2 9.14701 8.50563 0.974489 0 0 0 
787 22 2 11.0922 15.8729 27.0081 0 0 -1 
788 22 2 11.8638 16.5329 24.7891 0 0 -1 
789 22 2 11.4647 16.7479 22.3564 0 0 -1 
790 22 2 9.30263 15.9952 21.3704 0 0 -1 
791 22 2 7.53677 15.0352 22.8283 0 0 -1 
792 22 2 6.76875 14.352 25.0561 0 0 -1 
793 23 1 12.2863 14.3115 14.3556 0 0 0 
794 23 1 11.2951 14.319 15.3513 0 0 0 
795 23 1 11.5193 13.6715 16.5783 0 0 0 
796 23 1 10.5292 13.6834 17.5757 0 0 0 
797 23 1 10.7521 13.0421 18.807 0 0 0 
798 23 1 9.75461 13.0505 19.7951 0 0 0 
799 23 1 8.53705 13.7075 19.561 0 0 0 
800 23 1 8.313 14.3536 18.3367 0 0 0 
801 23 1 9.30382 14.3418 17.3404 0 0 0 
802 23 1 9.07954 14.9874 16.1133 0 0 0 
803 23 1 12.0632 14.9617 13.1304 0 0 0 
804 23 2 13.2279 13.8015 14.5331 0 0 0 
805 23 2 12.4611 13.1619 16.7566 0 0 0 
806 23 2 11.6938 12.5365 18.9988 0 0 0 
807 23 2 9.92295 12.5463 20.7411 0 0 0 
808 23 2 7.76828 13.7186 20.3271 0 0 0 
809 23 2 7.36895 14.8589 18.1633 0 0 0 
810 23 2 8.13788 15.4966 15.9346 0 0 0 
811 23 1 9.84806 15.6294 13.8932 0 0 0 
812 23 1 10.8392 15.622 12.8974 0 0 0 
813 23 1 10.6151 16.2694 11.6705 0 0 0 
814 23 1 11.6052 16.2575 10.6731 0 0 0 
815 23 1 11.3822 16.8989 9.44181 0 0 0 
816 23 1 12.3798 16.8904 8.45369 0 0 0 
817 23 1 13.5973 16.2334 8.68776 0 0 0 
818 23 1 13.8214 15.5873 9.91211 0 0 0 
819 23 1 12.8306 15.5991 10.9084 0 0 0 
820 23 1 13.0548 14.9535 12.1355 0 0 0 
821 23 1 10.0712 14.9792 15.1183 0 0 0 
822 23 2 8.90646 16.1394 13.7157 0 0 0 
823 23 2 9.67331 16.779 11.4922 0 0 0 
824 23 2 10.4406 17.4044 9.25002 0 0 0 
825 23 2 12.2114 17.3946 7.50771 0 0 0 
826 23 2 14.3661 16.2223 7.9217 0 0 0 
827 23 2 14.7654 15.082 10.0855 0 0 0 
828 23 2 13.9965 14.4443 12.3141 0 0 0 
829 24 1 6.35502 10.6694 13.5742 0 0 0 
830 24 1 6.5777 10.558 14.9568 0 0 0 
831 24 1 5.58516 10.0171 15.7903 0 0 0 
832 24 1 5.80825 9.90147 17.1721 0 0 0 
833 24 1 4.81552 9.35684 18.0036 0 0 0 
834 24 1 5.04041 9.23617 19.3824 0 0 0 
835 24 1 6.25955 9.65873 19.9356 0 0 0 
836 24 1 7.25667 10.2021 19.1094 0 0 0 
837 24 1 7.03384 10.3276 17.7263 0 0 0 
838 24 1 8.02488 10.8733 16.8922 0 0 0 
839 24 1 7.3466 11.2111 12.7393 0 0 0 
840 24 2 5.41335 10.3356 13.1499 0 0 0 
841 24 2 4.64352 9.6846 15.3651 0 0 0 
842 24 2 3.87188 9.02463 17.5841 0 0 0 
843 24 2 4.27099 8.80956 20.0168 0 0 0 
844 24 2 6.43308 9.56229 21.0028 0 0 0 
845 24 2 8.19895 10.5223 19.5449 0 0 0 
846 24 2 8.96696 11.2055 17.3171 0 0 0 
847 24 1 8.79301 11.53 14.6746 0 0 0 
848 24 1 8.57034 11.6413 13.292 0 0 0 
849 24 1 9.56288 12.1823 12.4585 0 0 0 
850 24 1 9.33978 12.2979 11.0767 0 0 0 
851 24 1 10.3325 12.8425 10.2452 0 0 0 
852 24 1 10.1076 12.9632 8.86642 0 0 0 
853 24 1 8.88849 12.5406 8.31323 0 0 0 
854 24 1 7.89137 11.9972 9.13942 0 0 0 
855 24 1 8.11419 11.8717 10.5225 0 0 0 
856 24 1 7.12315 11.3261 11.3565 0 0 0 
857 24 1 7.80143 10.9883 15.5095 0 0 0 
858 24 2 9.73469 11.8637 15.0989 0 0 0 
859 24 2 10.5045 12.5148 12.8837 0 0 0 
860 24 2 11.2762 13.1747 10.6647 0 0 0 
861 24 2 10.877 13.3898 8.23201 0 0 0 
862 24 2 8.71496 12.6371 7.24599 0 0 0 
863 24 2 6.94909 11.677 8.70391 0 0 0 
864 24 2 6.18107 10.9938 10.9317 0 0 0 
865 25 1 12.419 18.6949 0.23125 0 0 0 
866 25 1 11.4278 18.7024 1.22694 0 0 0 
867 25 1 11.652 18.0549 2.4539 0 0 0 
868 25 1 10.6619 18.0669 3.45129 0 0 0 
869 25 1 10.8848 17.4255 4.68258 0 0 0 
870 25 1 9.88728 17.4339 5.67072 0 0 0 
871 25 1 8.66972 18.0909 5.43663 0 0 0 
872 25 1 8.44567 18.737 4.21228 0 0 0 
873 25 1 9.43649 18.7253 3.21603 0 0 0 
874 25 1 9.21221 19.3708 1.98886 0 0 0 
875 25 1 13.3712 26.0614 27.2548 0 0 -1 
876 25 2 13.3606 18.185 0.40869 0 0 0 
877 25 2 12.5937 17.5453 2.63219 0 0 0 
878 25 2 11.8264 16.9199 4.87438 0 0 0 
879 25 2 10.0556 16.9298 6.61669 0 0 0 
880 25 2 7.90095 18.102 6.2027 0 0 0 
881 25 2 7.50162 19.2423 4.03886 0 0 0 
882 25 2 8.27055 19.8801 1.81025 0 0 0 
883 25 1 11.1561 26.7291 28.0176 0 0 -1 
884 25 1 12.1473 26.7216 27.0218 0 0 -1 
885 25 1 11.9231 27.3691 25.7949 0 0 -1 
886 25 1 12.9132 27.3572 24.7975 0 0 -1 
887 25 1 12.6902 27.9985 23.5662 0 0 -1 
888 25 1 13.6878 27.9901 22.5781 0 0 -1 
889 25 1 14.9053 27.3331 22.8122 0 0 -1 
890 25 1 15.1294 26.687 24.0365 0 0 -1 
891 25 1 14.1386 26.6988 25.0328 0 0 -1 
892 25 1 14.3628 26.0532 26.2599 0 0 -1 
893 25 1 10.2038 19.3626 0.993922 0 0 0 
894 25 2 10.2145 27.2391 27.8401 0 0 -1 
895 25 2 10.9813 27.8787 25.6166 0 0 -1 
896 25 2 11.7487 28.5041 23.3744 0 0 -1 
897 25 2 13.5194 28.4943 21.6321 0 0 -1 
898 25 2 15.6741 27.322 22.0461 0 0 -1 
899 25 2 16.0735 26.1817 24.2099 0 0 -1 
900 25 2 15.3045 25.5439 26.4385 0 0 -1 
901 26 1 7.66304 21.7691 27.6986 0 0 -1 
902 26 1 6.71037 14.9415 0.832398 0 0 0 
903 26 1 5.71782 14.4005 1.66591 0 0 0 
904 26 1 5.94092 14.2849 3.04767 0 0 0 
905 26 1 4.94819 13.7403 3.87918 0 0 0 
906 26 1 5.17307 13.6196 5.25798 0 0 0 
907 26 1 6.39221 14.0422 5.81117 0 0 0 
908 26 1 7.38933 14.5856 4.98498 0 0 0 
909 26 1 7.16651 14.7111 3.60186 0 0 0 
910 26 1 8.15755 15.2567 2.76785 0 0 0 
911 26 1 8.65462 22.3108 26.8637 0 0 -1 
912 26 2 6.72137 21.4353 27.2743 0 0 -1 
913 26 2 4.77618 14.068 1.24073 0 0 0 
914 26 2 4.00454 13.4081 3.45972 0 0 0 
915 26 2 4.40366 13.193 5.89239 0 0 0 
916 26 2 6.56575 13.9457 6.8784 0 0 0 
917 26 2 8.33161 14.9057 5.42048 0 0 0 
918 26 2 9.09963 15.589 3.19271 0 0 0 
919 26 1 8.92568 15.9134 0.550229 0 0 0 
920 26 1 9.87835 22.741 27.4164 0 0 -1 
921 26 1 10.8709 23.282 26.5829 0 0 -1 
922 26 1 10.6478 23.3976 25.2011 0 0 -1 
923 26 1 11.6405 23.9422 24.3696 0 0 -1 
924 26 1 11.4157 24.0629 22.9908 0 0 -1 
925 26 1 10.1965 23.6403 22.4376 0 0 -1 
926 26 1 9.19939 23.0969 23.2638 0 0 -1 
927 26 1 9.42221 22.9714 24.6469 0 0 -1 
928 26 1 8.43117 22.4258 25.4809 0 0 -1 
929 26 1 7.9341 15.3717 1.38509 0 0 0 
930 26 2 9.86736 16.2472 0.974489 0 0 0 
931 26 2 11.8125 23.6144 27.0081 0 0 -1 
