ITEM: TIMESTEP
5000
ITEM: NUMBER OF ATOMS
36864
ITEM: BOX BOUNDS xy xz yz pp pp pp
-1.2920507710863542e+00 6.1729010299258675e+01 5.5494495383062645e+00
1.1461529366084957e+00 8.7983299794646427e+01 4.7595099898656983e+00
-6.9822104248359396e-01 1.1369338704248413e+02 2.7196983731255067e+01
ITEM: ATOMS id mol type x y z ix iy iz 
31827 885 1 48.5594 62.6899 30.037 0 0 0 
31828 885 1 47.4993 62.7673 30.9821 0 0 0 
31829 885 1 47.68 62.4263 32.3503 0 0 0 
31830 885 1 46.5726 62.4258 33.1751 0 0 0 
31831 885 1 45.3608 62.805 32.6368 0 0 0 
31832 885 1 45.2095 63.2825 31.3455 0 0 0 
31833 885 1 46.3123 63.2447 30.4624 0 0 0 
31834 885 1 46.1951 63.8112 29.1666 0 0 0 
31835 885 1 49.3989 63.6249 26.4355 0 0 0 
31836 885 2 50.6472 62.8128 28.1101 0 0 0 
31837 885 2 49.4988 62.2435 30.372 0 0 0 
31838 885 2 48.6078 62.2398 32.7631 0 0 0 
31839 885 2 46.6618 62.1361 34.2459 0 0 0 
31840 885 2 44.5969 62.8727 33.3347 0 0 0 
31841 885 2 44.2622 63.7648 31.0483 0 0 0 
31842 885 2 45.3107 64.3215 28.824 0 0 0 
31843 885 1 47.2425 64.432 27.0445 0 0 0 
31844 885 1 48.2028 64.3266 26.094 0 0 0 
31845 885 1 48.0503 64.8474 24.8254 0 0 0 
31846 885 1 49.1068 64.7665 23.9528 0 0 0 
31847 885 1 48.9193 65.2774 22.66 0 0 0 
31848 885 1 49.9204 65.2508 21.6914 0 0 0 
31849 885 1 51.2037 64.7429 22.0737 0 0 0 
31850 885 1 51.3934 64.1398 23.3493 0 0 0 
31851 885 1 50.2989 64.1059 24.2301 0 0 0 
31852 885 1 50.3581 63.4146 25.428 0 0 0 
31853 885 1 47.3452 63.8207 28.2775 0 0 0 
31854 885 2 46.3123 64.9128 26.7758 0 0 0 
31855 885 2 47.1161 65.3835 24.5519 0 0 0 
31856 885 2 47.9621 65.7553 22.4111 0 0 0 
31857 885 2 44.2088 5.98588 20.6265 0 1 0 
31858 885 2 51.965 64.6931 21.3018 0 0 0 
31859 885 2 52.3388 63.6908 23.5485 0 0 0 
31860 885 2 51.3283 62.9641 25.6968 0 0 0 
31861 886 1 43.5527 59.5565 26.6769 0 0 0 
31862 886 1 43.702 59.568 28.0591 0 0 0 
31863 886 1 42.7208 59.0604 28.936 0 0 0 
31864 886 1 42.9238 58.9904 30.3459 0 0 0 
31865 886 1 41.9388 58.5505 31.2512 0 0 0 
31866 886 1 42.1537 58.5346 32.6211 0 0 0 
31867 886 1 43.408 58.8682 33.0889 0 0 0 
31868 886 1 44.3745 59.3701 32.2542 0 0 0 
31869 886 1 44.1318 59.4545 30.8844 0 0 0 
31870 886 1 45.1202 59.9357 30.0248 0 0 0 
31871 886 1 44.5208 59.9916 25.7919 0 0 0 
31872 886 2 42.5994 59.1372 26.3219 0 0 0 
31873 886 2 41.7765 58.7244 28.5167 0 0 0 
31874 886 2 40.9936 58.2056 30.9264 0 0 0 
31875 886 2 41.4332 58.1392 33.3309 0 0 0 
31876 886 2 43.576 58.6264 34.0682 0 0 0 
31877 886 2 45.258 59.7803 32.6687 0 0 0 
31878 886 2 46.0267 60.3688 30.4778 0 0 0 
31879 886 1 45.9658 60.4556 27.8119 0 0 0 
31880 886 1 45.746 60.4293 26.4157 0 0 0 
31881 886 1 46.8261 60.8399 25.6024 0 0 0 
31882 886 1 46.6067 60.9085 24.1975 0 0 0 
31883 886 1 47.6728 61.4961 23.4234 0 0 0 
31884 886 1 47.4337 61.644 22.0278 0 0 0 
31885 886 1 46.1576 61.3831 21.5281 0 0 0 
31886 886 1 45.1931 60.7214 22.2557 0 0 0 
31887 886 1 45.3352 60.6207 23.6272 0 0 0 
31888 886 1 44.3687 60.0352 24.426 0 0 0 
31889 886 1 44.9432 60.0112 28.6738 0 0 0 
31890 886 2 46.95 60.8701 28.1759 0 0 0 
31891 886 2 47.7593 61.06 26.0465 0 0 0 
31892 886 2 48.6336 61.8322 23.8514 0 0 0 
31893 886 2 48.0933 62.1589 21.3473 0 0 0 
31894 886 2 45.9142 61.5647 20.4885 0 0 0 
31895 886 2 44.3658 60.2132 21.6965 0 0 0 
31896 886 2 43.464 59.6796 23.9815 0 0 0 
31897 887 1 49.9693 66.731 42.2849 0 0 0 
31898 887 1 48.9692 66.6652 43.2773 0 0 0 
31899 887 1 49.2075 66.0553 44.5343 0 0 0 
31900 887 1 48.1644 65.9853 45.4956 0 0 0 
31901 887 1 48.5181 65.5092 46.7804 0 0 0 
31902 887 1 47.4367 65.3511 47.7214 0 0 0 
31903 887 1 46.1451 65.8835 47.3985 0 0 0 
31904 887 1 45.8464 66.3027 46.1308 0 0 0 
31905 887 1 46.8682 66.3749 45.1744 0 0 0 
31906 887 1 46.5975 66.9436 43.902 0 0 0 
31907 887 1 49.6478 67.2036 41.0074 0 0 0 
31908 887 2 50.9612 66.292 42.4239 0 0 0 
31909 887 2 50.2057 65.6055 44.7268 0 0 0 
31910 887 2 49.538 65.1644 47.0349 0 0 0 
31911 887 2 47.5452 65.0508 48.7489 0 0 0 
31912 887 2 45.4224 65.8048 48.1555 0 0 0 
31913 887 2 44.8612 66.589 45.9059 0 0 0 
31914 887 2 45.5732 67.1837 43.568 0 0 0 
31915 887 1 47.3999 67.6337 41.6887 0 0 0 
31916 887 1 48.362 67.7042 40.6432 0 0 0 
31917 887 1 48.1107 68.2587 39.394 0 0 0 
31918 887 1 49.1107 68.2864 38.4097 0 0 0 
31919 887 1 48.8719 68.7592 37.1159 0 0 0 
31920 887 1 49.909 68.864 36.1767 0 0 0 
31921 887 1 51.2359 68.4791 36.5798 0 0 0 
31922 887 1 51.4766 67.9415 37.829 0 0 0 
31923 887 1 50.4218 67.9021 38.7519 0 0 0 
31924 887 1 50.6943 67.3559 40.0306 0 0 0 
31925 887 1 47.6143 67.0213 42.946 0 0 0 
31926 887 2 46.4158 67.9628 41.405 0 0 0 
31927 887 2 47.0985 68.5994 39.1025 0 0 0 
31928 887 2 47.8369 69.1034 36.9301 0 0 0 
31929 887 2 49.7703 69.1919 35.1124 0 0 0 
31930 887 2 51.9881 68.6902 35.8702 0 0 0 
31931 887 2 52.5243 67.7658 38.1627 0 0 0 
31932 887 2 51.6722 67.0606 40.3692 0 0 0 
31933 888 1 43.9357 63.3162 41.1284 0 0 0 
31934 888 1 44.0872 63.2284 42.525 0 0 0 
31935 888 1 43.0253 62.8796 43.3755 0 0 0 
31936 888 1 43.2586 62.7025 44.7242 0 0 0 
31937 888 1 42.2185 62.208 45.5317 0 0 0 
31938 888 1 42.3674 61.9638 46.8712 0 0 0 
31939 888 1 43.6234 62.2285 47.4655 0 0 0 
31940 888 1 44.7127 62.7092 46.6475 0 0 0 
31941 888 1 44.5472 62.9387 45.2572 0 0 0 
31942 888 1 45.5912 63.3753 44.4657 0 0 0 
31943 888 1 44.9469 63.7166 40.2416 0 0 0 
31944 888 2 42.9145 63.155 40.7242 0 0 0 
31945 888 2 42.0369 62.617 42.9906 0 0 0 
31946 888 2 41.2189 61.9323 45.0004 0 0 0 
31947 888 2 41.5897 61.4907 47.4335 0 0 0 
31948 888 2 43.7349 61.9219 48.5043 0 0 0 
31949 888 2 45.6327 62.9265 47.1017 0 0 0 
31950 888 2 46.6226 63.453 44.8855 0 0 0 
31951 888 1 46.3493 64.0316 42.209 0 0 0 
31952 888 1 46.174 64.0446 40.7947 0 0 0 
31953 888 1 47.2076 64.4709 39.9978 0 0 0 
31954 888 1 46.9882 64.6427 38.5997 0 0 0 
31955 888 1 48.0378 65.0388 37.7625 0 0 0 
31956 888 1 47.86 65.2955 36.4585 0 0 0 
31957 888 1 46.6254 65.0039 35.8765 0 0 0 
31958 888 1 45.5318 64.5321 36.6497 0 0 0 
31959 888 1 45.7066 64.4104 38.0345 0 0 0 
31960 888 1 44.7402 63.8541 38.8513 0 0 0 
31961 888 1 45.3475 63.5175 43.091 0 0 0 
31962 888 2 47.3269 64.2658 42.5365 0 0 0 
31963 888 2 48.2014 64.617 40.3632 0 0 0 
31964 888 2 48.9324 65.2871 38.1723 0 0 0 
31965 888 2 48.6921 65.4844 35.8035 0 0 0 
31966 888 2 46.5493 64.9727 34.8098 0 0 0 
31967 888 2 44.6249 64.1473 36.1542 0 0 0 
31968 888 2 43.7387 63.5888 38.4374 0 0 0 
31969 889 1 50.4592 70.0394 56.8278 0 0 0 
31970 889 1 49.393 70.0393 57.7549 0 0 0 
31971 889 1 49.5535 69.4724 59.0446 0 0 0 
31972 889 1 48.4125 69.4299 59.9087 0 0 0 
31973 889 1 48.5637 68.88 61.1705 0 0 0 
31974 889 1 47.4333 68.9318 62.0683 0 0 0 
31975 889 1 46.2886 69.5372 61.7224 0 0 0 
31976 889 1 46.1849 70.2372 60.5044 0 0 0 
31977 889 1 47.2059 70.0971 59.5813 0 0 0 
31978 889 1 47.2013 70.758 58.322 0 0 0 
31979 889 1 50.2882 70.6674 55.5336 0 0 0 
31980 889 2 51.3498 69.4784 57.0654 0 0 0 
31981 889 2 50.4753 69.0131 59.3304 0 0 0 
31982 889 2 49.4565 68.5251 61.6681 0 0 0 
31983 889 2 47.496 68.3685 63.0076 0 0 0 
31984 889 2 45.5757 69.6599 62.5057 0 0 0 
31985 889 2 45.326 70.8326 60.209 0 0 0 
31986 889 2 46.1851 71.1752 58.175 0 0 0 
31987 889 1 48.0576 71.4162 56.262 0 0 0 
31988 889 1 49.0692 71.377 55.2678 0 0 0 
31989 889 1 48.8868 71.9226 54.0105 0 0 0 
31990 889 1 49.8287 71.8835 53.007 0 0 0 
31991 889 1 49.4733 72.2987 51.7455 0 0 0 
31992 889 1 50.4539 72.2261 50.7027 0 0 0 
31993 889 1 51.6968 71.7342 50.9714 0 0 0 
31994 889 1 52.0526 71.2651 52.2565 0 0 0 
31995 889 1 51.0641 71.3299 53.2927 0 0 0 
31996 889 1 51.3374 70.761 54.5622 0 0 0 
31997 889 1 48.2179 70.7476 57.4468 0 0 0 
31998 889 2 47.0982 71.8669 55.9821 0 0 0 
31999 889 2 47.8645 72.3757 53.7471 0 0 0 
32000 889 2 48.4664 72.6133 51.5257 0 0 0 
32001 889 2 50.1568 72.5479 49.7354 0 0 0 
32002 889 2 52.398 71.7825 50.1641 0 0 0 
32003 889 2 53.0376 70.9181 52.5422 0 0 0 
32004 889 2 52.2899 70.3057 54.6571 0 0 0 
32005 890 1 44.3022 66.779 55.4637 0 0 0 
32006 890 1 44.4017 66.7736 56.8585 0 0 0 
32007 890 1 43.3286 66.2854 57.6413 0 0 0 
32008 890 1 43.5353 66.1239 59.0339 0 0 0 
32009 890 1 42.4829 65.7229 59.892 0 0 0 
32010 890 1 42.6605 65.5627 61.3027 0 0 0 
32011 890 1 43.9255 65.828 61.8191 0 0 0 
32012 890 1 44.9376 66.3017 61.0136 0 0 0 
32013 890 1 44.7419 66.5325 59.6621 0 0 0 
32014 890 1 45.8367 67.0853 58.8656 0 0 0 
32015 890 1 45.3193 67.2494 54.6033 0 0 0 
32016 890 2 43.3341 66.3877 55.0618 0 0 0 
32017 890 2 42.3893 66.0618 57.1623 0 0 0 
32018 890 2 41.4402 65.5151 59.5259 0 0 0 
32019 890 2 41.755 65.2457 61.9092 0 0 0 
32020 890 2 44.0794 65.646 62.8247 0 0 0 
32021 890 2 45.9335 66.61 61.3633 0 0 0 
32022 890 2 46.736 67.4859 59.3032 0 0 0 
32023 890 1 46.6378 67.6612 56.6467 0 0 0 
32024 890 1 46.5151 67.7544 55.2041 0 0 0 
32025 890 1 47.5683 68.1829 54.3654 0 0 0 
32026 890 1 47.4003 68.2082 52.995 0 0 0 
32027 890 1 48.4931 68.6402 52.2049 0 0 0 
32028 890 1 48.3469 68.6086 50.7921 0 0 0 
32029 890 1 47.0752 68.3646 50.1943 0 0 0 
32030 890 1 46.0071 67.9187 50.9724 0 0 0 
32031 890 1 46.1609 67.8001 52.3613 0 0 0 
32032 890 1 45.1275 67.3623 53.1975 0 0 0 
32033 890 1 45.6025 67.1356 57.4855 0 0 0 
32034 890 2 47.6303 67.9172 56.9753 0 0 0 
32035 890 2 48.5486 68.5273 54.6883 0 0 0 
32036 890 2 49.5278 68.8819 52.519 0 0 0 
32037 890 2 49.1157 69.0051 50.1471 0 0 0 
32038 890 2 46.9128 68.457 49.1364 0 0 0 
32039 890 2 45.0857 67.7728 50.5859 0 0 0 
32040 890 2 44.1904 66.9851 52.8587 0 0 0 
32041 891 1 50.4293 73.1742 71.2936 0 0 0 
32042 891 1 49.4259 73.2515 72.2469 0 0 0 
32043 891 1 49.5548 72.654 73.483 0 0 0 
32044 891 1 48.4985 72.7469 74.4471 0 0 0 
32045 891 1 48.5554 71.9982 75.6494 0 0 0 
32046 891 1 47.6015 72.3111 76.6151 0 0 0 
32047 891 1 46.5288 73.0699 76.3516 0 0 0 
32048 891 1 46.3642 73.6647 75.1383 0 0 0 
32049 891 1 47.3797 73.5398 74.1657 0 0 0 
32050 891 1 47.2366 74.0203 72.9203 0 0 0 
32051 891 1 50.3071 73.7854 70.0111 0 0 0 
32052 891 2 51.2873 72.5365 71.4225 0 0 0 
32053 891 2 50.3266 71.8986 73.5834 0 0 0 
32054 891 2 49.4834 71.4661 75.8837 0 0 0 
32055 891 2 47.76 71.8599 77.6387 0 0 0 
32056 891 2 45.7427 73.1685 77.1544 0 0 0 
32057 891 2 45.4167 74.2349 74.9254 0 0 0 
32058 891 2 46.2322 74.3388 72.5729 0 0 0 
32059 891 1 48.0895 74.5543 70.6698 0 0 0 
32060 891 1 49.099 74.4833 69.664 0 0 0 
32061 891 1 48.9828 75.0519 68.4169 0 0 0 
32062 891 1 50.0128 74.9436 67.4959 0 0 0 
32063 891 1 49.8508 75.4921 66.1858 0 0 0 
32064 891 1 50.8767 75.4545 65.201 0 0 0 
32065 891 1 52.0709 74.844 65.5443 0 0 0 
32066 891 1 52.2189 74.3101 66.8344 0 0 0 
32067 891 1 51.2212 74.3861 67.8657 0 0 0 
32068 891 1 51.3968 73.8314 69.1531 0 0 0 
32069 891 1 48.2912 73.9951 71.9502 0 0 0 
32070 891 2 47.1776 75.1669 70.5052 0 0 0 
32071 891 2 48.0941 75.714 68.0883 0 0 0 
32072 891 2 48.9024 76.0265 66.0762 0 0 0 
32073 891 2 50.7163 75.8279 64.1881 0 0 0 
32074 891 2 52.8503 74.7035 64.7737 0 0 0 
32075 891 2 53.1705 73.8636 67.1624 0 0 0 
32076 891 2 52.1823 73.2012 69.3398 0 0 0 
32077 892 1 44.3309 70.0619 70.2859 0 0 0 
32078 892 1 44.5125 70.0148 71.6736 0 0 0 
32079 892 1 43.4512 69.6198 72.525 0 0 0 
32080 892 1 43.6863 69.3801 73.8757 0 0 0 
32081 892 1 42.5983 68.9589 74.6945 0 0 0 
32082 892 1 42.8225 68.6482 76.0887 0 0 0 
32083 892 1 44.0606 68.9549 76.633 0 0 0 
32084 892 1 45.0396 69.5598 75.8369 0 0 0 
32085 892 1 44.8726 69.7803 74.4263 0 0 0 
32086 892 1 45.8673 70.4106 73.6546 0 0 0 
32087 892 1 45.3517 70.49 69.4238 0 0 0 
32088 892 2 43.3935 69.7604 69.775 0 0 0 
32089 892 2 42.505 69.3219 72.0905 0 0 0 
32090 892 2 41.6315 68.755 74.275 0 0 0 
32091 892 2 41.9816 68.2694 76.7035 0 0 0 
32092 892 2 44.1909 68.804 77.6634 0 0 0 
32093 892 2 45.9471 69.7162 76.308 0 0 0 
32094 892 2 46.8241 70.6939 74.1596 0 0 0 
32095 892 1 46.7598 70.7771 71.4307 0 0 0 
32096 892 1 46.5988 70.8412 69.9976 0 0 0 
32097 892 1 47.6676 71.25 69.1676 0 0 0 
32098 892 1 47.5324 71.2195 67.7699 0 0 0 
32099 892 1 48.6044 71.7231 66.9716 0 0 0 
32100 892 1 48.5267 71.6003 65.5671 0 0 0 
32101 892 1 47.3077 71.1716 64.9888 0 0 0 
32102 892 1 46.1726 70.9474 65.7897 0 0 0 
32103 892 1 46.3024 70.8923 67.1766 0 0 0 
32104 892 1 45.1721 70.6068 67.9853 0 0 0 
32105 892 1 45.6965 70.4418 72.2038 0 0 0 
32106 892 2 47.6845 71.2394 71.7885 0 0 0 
32107 892 2 48.6177 71.5277 69.6434 0 0 0 
32108 892 2 49.5682 71.8692 67.4241 0 0 0 
32109 892 2 49.3717 71.7146 64.934 0 0 0 
32110 892 2 47.175 71.0869 63.9081 0 0 0 
32111 892 2 45.2197 70.75 65.2823 0 0 0 
32112 892 2 44.2543 70.2261 67.5466 0 0 0 
32113 893 1 50.7527 76.9071 85.7684 0 0 0 
32114 893 1 49.7471 76.9722 86.7051 0 0 0 
32115 893 1 49.8796 76.2947 87.9448 0 0 0 
32116 893 1 48.9168 76.4563 88.8927 0 0 0 
32117 893 1 49.2796 75.9595 90.1759 0 0 0 
32118 893 1 48.4293 76.17 91.263 0 0 0 
32119 893 1 47.2334 76.8151 91.089 0 0 0 
32120 893 1 46.8714 77.1991 89.8368 0 0 0 
32121 893 1 47.6778 77.1114 88.7163 0 0 0 
32122 893 1 47.4498 77.7465 87.4872 0 0 0 
32123 893 1 50.5696 77.57 84.519 0 0 0 
32124 893 2 51.6071 76.3024 85.912 0 0 0 
32125 893 2 50.7437 75.7618 88.1695 0 0 0 
32126 893 2 50.2775 75.5795 90.4742 0 0 0 
32127 893 2 48.7389 75.8696 92.2978 0 0 0 
32128 893 2 46.5643 77.0609 91.9366 0 0 0 
32129 893 2 45.9306 77.7208 89.7067 0 0 0 
32130 893 2 46.5239 78.236 87.2987 0 0 0 
32131 893 1 48.3892 78.3326 85.353 0 0 0 
32132 893 1 49.4089 78.3304 84.3641 0 0 0 
32133 893 1 49.0368 78.8331 83.062 0 0 0 
32134 893 1 49.94 78.8256 81.9991 0 0 0 
32135 893 1 49.7987 79.57 80.8339 0 0 0 
32136 893 1 50.8166 79.5392 79.8804 0 0 0 
32137 893 1 52.072 78.9745 80.2509 0 0 0 
32138 893 1 52.2063 78.1931 81.3442 0 0 0 
32139 893 1 51.149 78.19 82.2536 0 0 0 
32140 893 1 51.4102 77.451 83.4228 0 0 0 
32141 893 1 48.4946 77.6018 86.5201 0 0 0 
32142 893 2 47.4838 78.9444 85.1574 0 0 0 
32143 893 2 48.1288 79.375 82.9617 0 0 0 
32144 893 2 48.9594 80.241 80.6556 0 0 0 
32145 893 2 45.2085 20.5678 79.0157 0 1 0 
32146 893 2 52.8319 79.0905 79.4609 0 0 0 
32147 893 2 53.1102 77.6312 81.3804 0 0 0 
32148 893 2 52.3376 76.8979 83.4457 0 0 0 
32149 894 1 45.0375 73.5299 85.0184 0 0 0 
32150 894 1 45.1939 73.4581 86.4161 0 0 0 
32151 894 1 44.1832 72.9105 87.2256 0 0 0 
32152 894 1 44.4254 72.7933 88.6307 0 0 0 
32153 894 1 43.4101 72.2306 89.491 0 0 0 
32154 894 1 43.7296 71.9914 90.849 0 0 0 
32155 894 1 44.8858 72.5177 91.3897 0 0 0 
32156 894 1 45.8314 73.1265 90.5954 0 0 0 
32157 894 1 45.5971 73.2319 89.2025 0 0 0 
32158 894 1 46.6052 73.6688 88.3424 0 0 0 
32159 894 1 46.0354 74.0658 84.243 0 0 0 
32160 894 2 44.0619 73.2745 84.5431 0 0 0 
32161 894 2 43.2041 72.6025 86.8545 0 0 0 
32162 894 2 42.4497 71.8837 89.1499 0 0 0 
32163 894 2 42.9202 71.6538 91.5581 0 0 0 
32164 894 2 45.1307 72.4424 92.455 0 0 0 
32165 894 2 46.8123 73.4302 91.0208 0 0 0 
32166 894 2 47.5618 73.9777 88.7234 0 0 0 
32167 894 1 47.4207 74.3694 86.1039 0 0 0 
32168 894 1 47.2078 74.4618 84.7343 0 0 0 
32169 894 1 48.2468 74.8428 83.8478 0 0 0 
32170 894 1 47.9871 74.8904 82.4364 0 0 0 
32171 894 1 48.9701 75.3371 81.5044 0 0 0 
32172 894 1 48.6831 75.2783 80.1149 0 0 0 
32173 894 1 47.4772 74.7899 79.6613 0 0 0 
32174 894 1 46.457 74.3792 80.5409 0 0 0 
32175 894 1 46.717 74.4197 81.9507 0 0 0 
32176 894 1 45.7379 74.018 82.9003 0 0 0 
32177 894 1 46.3794 73.8067 86.9868 0 0 0 
32178 894 2 48.4245 74.6187 86.4304 0 0 0 
32179 894 2 49.1957 75.1689 84.2968 0 0 0 
32180 894 2 50.022 75.5832 81.7375 0 0 0 
32181 894 2 49.6061 75.4731 79.4787 0 0 0 
32182 894 2 47.3201 74.7563 78.5368 0 0 0 
32183 894 2 45.4277 74.1036 80.1868 0 0 0 
32184 894 2 44.8072 73.7422 82.4452 0 0 0 
32185 895 1 51.7943 80.169 99.8537 0 0 0 
32186 895 1 50.846 80.2737 100.889 0 0 0 
32187 895 1 51.0772 79.6098 102.079 0 0 0 
32188 895 1 50.1291 79.5548 103.062 0 0 0 
32189 895 1 50.3481 78.9625 104.282 0 0 0 
32190 895 1 49.3767 78.9067 105.198 0 0 0 
32191 895 1 48.1213 79.5037 105.007 0 0 0 
32192 895 1 47.887 80.0979 103.784 0 0 0 
32193 895 1 48.9146 80.1987 102.851 0 0 0 
32194 895 1 48.5872 80.8064 101.622 0 0 0 
32195 895 1 51.5606 80.7399 98.6163 0 0 0 
32196 895 2 52.7369 79.7164 100.009 0 0 0 
32197 895 2 52.0043 79.2445 102.334 0 0 0 
32198 895 2 51.3089 78.4918 104.414 0 0 0 
32199 895 2 49.541 78.3429 106.11 0 0 0 
32200 895 2 47.4055 79.4382 105.755 0 0 0 
32201 895 2 46.9374 80.6203 103.659 0 0 0 
32202 895 2 47.5963 81.2618 101.509 0 0 0 
32203 895 1 49.3736 81.5022 99.392 0 0 0 
32204 895 1 50.3496 81.4331 98.3724 0 0 0 
32205 895 1 50.1534 81.9871 97.0892 0 0 0 
32206 895 1 51.1635 82.015 96.1456 0 0 0 
32207 895 1 50.9982 82.4965 94.81 0 0 0 
32208 895 1 52.0533 82.6648 93.9024 0 0 0 
32209 895 1 53.3497 82.2152 94.3025 0 0 0 
32210 895 1 53.5352 81.5932 95.557 0 0 0 
32211 895 1 52.4331 81.5116 96.4819 0 0 0 
32212 895 1 52.5689 80.8194 97.6545 0 0 0 
32213 895 1 49.59 80.8791 100.645 0 0 0 
32214 895 2 48.4321 82.031 99.2516 0 0 0 
32215 895 2 49.1486 82.4723 96.9553 0 0 0 
32216 895 2 50.0855 82.9122 94.3797 0 0 0 
32217 895 2 46.3502 23.5534 92.9476 0 1 0 
32218 895 2 54.1675 82.1858 93.6178 0 0 0 
32219 895 2 54.4777 81.0317 95.6082 0 0 0 
32220 895 2 53.4883 80.3201 97.9125 0 0 0 
32221 896 1 45.5955 76.5414 99.7514 0 0 0 
32222 896 1 45.7932 76.3927 101.146 0 0 0 
32223 896 1 44.7613 75.9822 101.969 0 0 0 
32224 896 1 44.901 75.7067 103.321 0 0 0 
32225 896 1 43.8304 75.2469 104.062 0 0 0 
32226 896 1 43.9654 75.1035 105.449 0 0 0 
32227 896 1 45.1793 75.4376 106.038 0 0 0 
32228 896 1 46.3026 75.8033 105.273 0 0 0 
32229 896 1 46.1392 75.9324 103.876 0 0 0 
32230 896 1 47.2435 76.3972 103.078 0 0 0 
32231 896 1 46.6469 76.9719 98.9822 0 0 0 
32232 896 2 44.619 76.2043 99.2391 0 0 0 
32233 896 2 43.7804 75.7783 101.459 0 0 0 
32234 896 2 42.81 74.997 103.629 0 0 0 
32235 896 2 43.1504 74.6977 106.072 0 0 0 
32236 896 2 45.3146 75.4824 107.105 0 0 0 
32237 896 2 47.1683 76.1366 105.882 0 0 0 
32238 896 2 48.1827 76.8348 103.463 0 0 0 
32239 896 1 48.0554 77.1834 100.932 0 0 0 
32240 896 1 47.861 77.2836 99.5825 0 0 0 
32241 896 1 48.8643 77.7424 98.7876 0 0 0 
32242 896 1 48.724 78.0217 97.4659 0 0 0 
32243 896 1 49.7604 78.5926 96.7404 0 0 0 
32244 896 1 49.5762 78.927 95.3962 0 0 0 
32245 896 1 48.4578 78.5136 94.7224 0 0 0 
32246 896 1 47.403 77.8712 95.3819 0 0 0 
32247 896 1 47.5553 77.7457 96.8019 0 0 0 
32248 896 1 46.5361 77.2099 97.6011 0 0 0 
32249 896 1 47.0366 76.6711 101.708 0 0 0 
32250 896 2 49.0119 77.4816 101.401 0 0 0 
32251 896 2 49.8388 77.9097 99.2649 0 0 0 
32252 896 2 50.7542 78.6598 97.2 0 0 0 
32253 896 2 50.4644 79.2304 94.7904 0 0 0 
32254 896 2 48.3178 78.7012 93.6509 0 0 0 
32255 896 2 46.5418 77.5945 94.8477 0 0 0 
32256 896 2 45.6079 76.971 97.0949 0 0 0 
32257 897 1 49.4953 3.72954 -0.301575 0 0 0 
32258 897 1 48.4831 3.74191 0.689613 0 0 0 
32259 897 1 48.7805 3.16213 1.94961 0 0 0 
32260 897 1 47.757 3.18427 2.95119 0 0 0 
32261 897 1 47.9865 2.71675 4.24577 0 0 0 
32262 897 1 47.0315 2.70967 5.23025 0 0 0 
32263 897 1 45.8759 3.4519 4.94356 0 0 0 
32264 897 1 45.5726 4.06567 3.71585 0 0 0 
32265 897 1 46.5241 3.85232 2.67387 0 0 0 
32266 897 1 46.2717 4.42356 1.4209 0 0 0 
32267 897 1 54.0845 31.6315 112.871 0 0 -1 
32268 897 2 50.4959 3.27345 -0.134483 0 0 0 
32269 897 2 49.757 2.71398 2.19067 0 0 0 
32270 897 2 54.4543 61.8238 4.37692 0 -1 0 
32271 897 2 52.7264 61.865 6.16218 0 -1 0 
32272 897 2 45.1423 3.52751 5.70601 0 0 0 
32273 897 2 44.6366 4.60145 3.55759 0 0 0 
32274 897 2 45.4055 4.95979 1.30169 0 0 0 
32275 897 1 51.8407 32.2033 113.55 0 0 -1 
32276 897 1 52.8767 32.337 112.614 0 0 -1 
32277 897 1 52.7607 33.0832 111.416 0 0 -1 
32278 897 1 53.8202 33.0179 110.475 0 0 -1 
32279 897 1 53.619 33.718 109.258 0 0 -1 
32280 897 1 54.6427 33.7363 108.294 0 0 -1 
32281 897 1 55.7968 33.0382 108.59 0 0 -1 
32282 897 1 56.0254 32.2873 109.779 0 0 -1 
32283 897 1 54.9724 32.2928 110.74 0 0 -1 
32284 897 1 55.1524 31.7787 111.995 0 0 -1 
32285 897 1 47.2517 4.42045 0.433508 0 0 0 
32286 897 2 50.957 32.7416 113.449 0 0 -1 
32287 897 2 51.904 33.7367 111.236 0 0 -1 
32288 897 2 52.7815 34.3193 109.067 0 0 -1 
32289 897 2 54.5426 34.2509 107.336 0 0 -1 
32290 897 2 3.79345 33.0097 107.755 1 0 -1 
32291 897 2 4.28649 31.8439 109.966 1 0 -1 
32292 897 2 56.0552 31.1688 112.151 0 0 -1 
32293 898 1 54.0442 87.3019 113.153 0 -1 -1 
32294 898 1 49.2977 60.0801 0.148951 0 -1 0 
32295 898 1 48.2217 59.5583 0.899758 0 -1 0 
32296 898 1 48.2792 59.4509 2.2964 0 -1 0 
32297 898 1 47.1361 59.0307 3.00113 0 -1 0 
32298 898 1 47.2829 58.9182 4.41944 0 -1 0 
32299 898 1 48.4643 59.1243 5.0701 0 -1 0 
32300 898 1 49.5697 59.6062 4.34963 0 -1 0 
32301 898 1 49.4628 59.8316 2.96906 0 -1 0 
32302 898 1 50.5634 60.3834 2.17944 0 -1 0 
32303 898 1 49.5024 28.2804 112.421 0 0 -1 
32304 898 2 53.1051 86.9267 112.739 0 -1 -1 
32305 898 2 47.3194 59.0866 0.410549 0 -1 0 
32306 898 2 46.2131 58.81 2.55312 0 -1 0 
32307 898 2 46.5191 58.7754 5.1152 0 -1 0 
